Sumber,Tanggal,Judul,Link,Snippet
Detik,2025-02-19,Ketua RT Sebut Terduga Pemutilasi Mayat Tanpa Kepala di Jombang Ditangkap,https://news.detik.com/berita/d-7786533/ketua-rt-sebut-terduga-pemutilasi-mayat-tanpa-kepala-di-jombang-ditangkap,No Snippet
Detik,2025-02-19,Semua Jaksa Federal Era Biden Dipecat Trump,https://news.detik.com/internasional/d-7786523/semua-jaksa-federal-era-biden-dipecat-trump,No Snippet
Detik,2025-02-19,Video: Kejati Bali Tangkap Terpidana Penggelapan Dana PMI di Batam,https://20.detik.com/detikupdate/20250219-250219148/video-kejati-bali-tangkap-terpidana-penggelapan-dana-pmi-di-batam,No Snippet
Detik,2025-02-19,"Sidang Lanjutan Kasus Razman Digelar Besok, Hotman Paris Jadi Saksi",https://news.detik.com/berita/d-7786517/sidang-lanjutan-kasus-razman-digelar-besok-hotman-paris-jadi-saksi,No Snippet
Detik,2025-02-19,Video: Walkot Semarang Jadi Tersangka Suap Proyek Kursi SD-Sunat Tunjangan ASN,https://20.detik.com/detikupdate/20250219-250219147/video-walkot-semarang-jadi-tersangka-suap-proyek-kursi-sd-sunat-tunjangan-asn,No Snippet
Detik,2025-02-19,Video: Megawati Beri Pembekalan kepada 177 Kepala Daerah Terpilih dari PDIP,https://20.detik.com/detikupdate/20250219-250219143/video-megawati-beri-pembekalan-kepada-177-kepala-daerah-terpilih-dari-pdip,No Snippet
Detik,2025-02-19,KPK Ungkap Pelaku Korupsi Dana CSR BI Bikin Yayasan Bodong untuk Tampung Duit,https://news.detik.com/berita/d-7786500/kpk-ungkap-pelaku-korupsi-dana-csr-bi-bikin-yayasan-bodong-untuk-tampung-duit,No Snippet
Detik,2025-02-19,Polisi Buat Pos Pantau Cegah Tawuran Jelang Ramadan di Tambora Jakbar,https://news.detik.com/berita/d-7786498/polisi-buat-pos-pantau-cegah-tawuran-jelang-ramadan-di-tambora-jakbar,No Snippet
Detik,2025-02-19,Foto News,https://news.detik.com/foto-news/d-7786392/momen-cak-imin-usul-dibentuk-kementerian-haji-dan-umrah,No Snippet
Detik,2025-02-19,KPK Beberkan Kaitan Ketum PP di Kasus Eks Bupati Kukar Rita Widyasari,https://news.detik.com/berita/d-7786488/kpk-beberkan-kaitan-ketum-pp-di-kasus-eks-bupati-kukar-rita-widyasari,No Snippet
Detik,2025-02-19,"Tersangka Kasus Narkoba, Fariz RM Terancam 20 Tahun Penjara",https://news.detik.com/berita/d-7786478/tersangka-kasus-narkoba-fariz-rm-terancam-20-tahun-penjara,No Snippet
Detik,2025-02-19,"Maling Motor Kambuhan di Bekasi Ditangkap, Hasil Curian Dijual Rp 2,5 Juta",https://news.detik.com/berita/d-7786475/maling-motor-kambuhan-di-bekasi-ditangkap-hasil-curian-dijual-rp-2-5-juta,No Snippet
Detik,2025-02-19,Kabar Terkini soal Napi-napi Calon Penerima Amnesti,https://news.detik.com/berita/d-7786466/kabar-terkini-soal-napi-napi-calon-penerima-amnesti,No Snippet
Detik,2025-02-19,Kepala Daerah Bakal Kirab dari Monas Sebelum Dilantik di Istana Besok,https://news.detik.com/berita/d-7786462/kepala-daerah-bakal-kirab-dari-monas-sebelum-dilantik-di-istana-besok,No Snippet
Detik,2025-02-20,"Pejuang Gerilya Kolombia Lancarkan Serangan Bom, 4 Orang Terluka",https://news.detik.com/internasional/d-7788393/pejuang-gerilya-kolombia-lancarkan-serangan-bom-4-orang-terluka,No Snippet
Detik,2025-02-20,Megawati Instruksikan Kepala Daerah PDIP Tunda Retret dengan Prabowo,https://news.detik.com/berita/d-7788375/megawati-instruksikan-kepala-daerah-pdip-tunda-retret-dengan-prabowo,No Snippet
Detik,2025-02-20,Gibran Unggah Video Akrab dengan Masinton Saat Pelantikan,https://news.detik.com/berita/d-7788372/gibran-unggah-video-akrab-dengan-masinton-saat-pelantikan,No Snippet
Detik,2025-02-20,"Video: PDIP Tak Tunjuk Sekjen Baru Usai Hasto Ditahan, Dikomando Langsung Megawati",https://20.detik.com/detikupdate/20250220-250220176/video-pdip-tak-tunjuk-sekjen-baru-usai-hasto-ditahan-dikomando-langsung-megawati,No Snippet
Detik,2025-02-20,Video Tanggapan PDIP Hasto Ditahan KPK: Bagian dari Operasi Politik,https://20.detik.com/detikupdate/20250220-250220177/video-tanggapan-pdip-hasto-ditahan-kpk-bagian-dari-operasi-politik,No Snippet
Detik,2025-02-20,3 Pesan Megawati ke Kader dan Simpatisan PDIP Usai KPK Tahan Hasto,https://news.detik.com/berita/d-7788359/3-pesan-megawati-ke-kader-dan-simpatisan-pdip-usai-kpk-tahan-hasto,No Snippet
Detik,2025-02-20,Kenneth DPRD DKJ Siap Kawal & Pasang Badan untuk Seluruh Kebijakan Pram-Rano,https://news.detik.com/berita/d-7788347/kenneth-dprd-dkj-siap-kawal-pasang-badan-untuk-seluruh-kebijakan-pram-rano,No Snippet
Detik,2025-02-20,Pengamat: Program Prioritas Presiden Prabowo Konsisten Sesuai Pidato Perdananya,https://news.detik.com/berita/d-7788345/pengamat-program-prioritas-presiden-prabowo-konsisten-sesuai-pidato-perdananya,No Snippet
Detik,2025-02-20,Alibi Tekanan Popularitas di Balik Fariz RM Pakai Narkoba Lagi,https://news.detik.com/berita/d-7788344/alibi-tekanan-popularitas-di-balik-fariz-rm-pakai-narkoba-lagi,No Snippet
Detik,2025-02-20,"Resmi Dilantik, Walkot Semarang Agustina Siap Jadi Pelayan Rakyat",https://news.detik.com/berita/d-7788343/resmi-dilantik-walkot-semarang-agustina-siap-jadi-pelayan-rakyat,No Snippet
Detik,2025-02-20,"Hasto Ditahan, Megawati Tak Tunjuk Plt Sekjen PDIP",https://news.detik.com/berita/d-7788342/hasto-ditahan-megawati-tak-tunjuk-plt-sekjen-pdip,No Snippet
Detik,2025-02-20,Video: Pesan Megawati Seusai Hasto Ditahan oleh KPK,https://20.detik.com/detikupdate/20250220-250220170/video-pesan-megawati-seusai-hasto-ditahan-oleh-kpk,No Snippet
Detik,2025-02-20,Anies dan Ahok di Balai Kota Bikin Pramono Gembira,https://news.detik.com/berita/d-7788305/anies-dan-ahok-di-balai-kota-bikin-pramono-gembira,No Snippet
Detik,2025-02-20,"Video: Hasto Ditahan, KPK Masih Berusaha Cari Harun Masiku",https://20.detik.com/detikupdate/20250220-250220165/video-hasto-ditahan-kpk-masih-berusaha-cari-harun-masiku,No Snippet
Detik,2025-02-20,Video: Kata KPK Soal Yasonna Pernah Diperiksa Terkait Harun Masiku,https://20.detik.com/detikupdate/20250220-250220164/video-kata-kpk-soal-yasonna-pernah-diperiksa-terkait-harun-masiku,No Snippet
Detik,2025-02-20,Video: Alasan KPK Baru Tahan Sekjen PDIP Hasto Kristiyanto,https://20.detik.com/detikupdate/20250220-250220167/video-alasan-kpk-baru-tahan-sekjen-pdip-hasto-kristiyanto,No Snippet
Detik,2025-02-20,Pendaftaran Gelombang II Pulang Basamo Perantau Minang 2025 Dibuka,https://news.detik.com/berita/d-7788298/pendaftaran-gelombang-ii-pulang-basamo-perantau-minang-2025-dibuka,No Snippet
Detik,2025-02-20,Foto News,https://news.detik.com/foto-news/d-7786895/tumpahan-oli-di-pantai-bangsring-ancam-konservasi-terumbu-karang,No Snippet
Detik,2025-02-20,"MBG Dinilai Investasi Jangka Panjang untuk Indonesia Emas, Tak Cuma Janji Politik",https://news.detik.com/berita/d-7788294/mbg-dinilai-investasi-jangka-panjang-untuk-indonesia-emas-tak-cuma-janji-politik,No Snippet
Detik,2025-02-20,PDIP: Penahanan Hasto Politik dan Serangan terhadap Partai,https://news.detik.com/berita/d-7788289/pdip-penahanan-hasto-politik-dan-serangan-terhadap-partai,No Snippet
Detik,2025-02-21,"Hamas Salah Kirim Jenazah, Keluarga Sandera di Israel Salahkan Netanyahu",https://news.detik.com/internasional/d-7790039/hamas-salah-kirim-jenazah-keluarga-sandera-di-israel-salahkan-netanyahu,No Snippet
Detik,2025-02-21,Duka Para Tokoh Kenang Almarhum Komjen (Purn) Syafruddin,https://news.detik.com/berita/d-7790025/duka-para-tokoh-kenang-almarhum-komjen-purn-syafruddin,No Snippet
Detik,2025-02-21,Said PDIP soal Surat Instruksi Tunda Retret: Pure Urusan Internal,https://news.detik.com/berita/d-7790024/said-pdip-soal-surat-instruksi-tunda-retret-pure-urusan-internal,No Snippet
Detik,2025-02-21,"Ketua PDIP: Tak Ada Pengganti Sekjen Usai Hasto Ditahan, Wewenang di Mega",https://news.detik.com/berita/d-7790016/ketua-pdip-tak-ada-pengganti-sekjen-usai-hasto-ditahan-wewenang-di-mega,No Snippet
Detik,2025-02-21,"Video: Kecelakaan Truk Terjadi di Km 91 Tol Cipularang, Kertas-Tepung Berserakan",https://20.detik.com/detikupdate/20250221-250221141/video-kecelakaan-truk-terjadi-di-km-91-tol-cipularang-kertas-tepung-berserakan,No Snippet
Detik,2025-02-21,"Tingkatkan Kemampuan Manajerial, Sespimmen Polri 2025 Turun ke Polres Jaktim",https://news.detik.com/berita/d-7790012/tingkatkan-kemampuan-manajerial-sespimmen-polri-2025-turun-ke-polres-jaktim,No Snippet
Detik,2025-02-21,Budi Djiwandono Buka Sekolah Tani Muda: Indonesia Bangkit Jika Pertanian Maju,https://news.detik.com/berita/d-7790008/budi-djiwandono-buka-sekolah-tani-muda-indonesia-bangkit-jika-pertanian-maju,No Snippet
Detik,2025-02-21,"Polisi Sebut Aksi 'Indonesia Gelap' di Jakarta Kondusif, Tak Ada yang Diamankan",https://news.detik.com/berita/d-7790003/polisi-sebut-aksi-indonesia-gelap-di-jakarta-kondusif-tak-ada-yang-diamankan,No Snippet
Detik,2025-02-21,Video: Hamas Selidiki Kemungkinan Salah Taruh Jenazah Sandera Israel,https://20.detik.com/detikupdate/20250221-250221133/video-hamas-selidiki-kemungkinan-salah-taruh-jenazah-sandera-israel,No Snippet
Detik,2025-02-21,"Video: Demo Indonesia Gelap Berakhir, Polisi Pastikan Tak Ada yang Ditangkap",https://20.detik.com/detikupdate/20250221-250221139/video-demo-indonesia-gelap-berakhir-polisi-pastikan-tak-ada-massa-yang-ditangkap,No Snippet
Detik,2025-02-21,"Kronologi Truk Vs Truk di Tol Cipularang, Diduga Rem Blong",https://news.detik.com/berita/d-7789991/kronologi-truk-vs-truk-di-tol-cipularang-diduga-rem-blong,No Snippet
Detik,2025-02-21,"Video: Massa Demo 'Indonesia Gelap' Bubar, Jalan ke Arah Istana Dibuka",https://20.detik.com/detikupdate/20250221-250221138/video-massa-demo-indonesia-gelap-bubar-jalan-ke-arah-istana-dibuka,No Snippet
Detik,2025-02-21,Malaysia Tahan 7 WNI Diduga Mencuri di Anjungan Minyak Terengganu,https://news.detik.com/internasional/d-7789989/malaysia-tahan-7-wni-diduga-mencuri-di-anjungan-minyak-terengganu,No Snippet
Detik,2025-02-21,Video: Arti Simbol Gergaji Mesin dari Javier Milei untuk Elon Musk,https://20.detik.com/detikupdate/20250221-250221137/video-arti-simbol-gergaji-mesin-dari-javier-milei-untuk-elon-musk,No Snippet
Detik,2025-02-21,Lagi-lagi China dan Filipina Panas di Laut China Selatan,https://news.detik.com/internasional/d-7789966/lagi-lagi-china-dan-filipina-panas-di-laut-china-selatan,No Snippet
Detik,2025-02-21,Foto News,https://news.detik.com/foto-news/d-7789105/duh-rel-ka-di-jalur-kawasan-warisan-dunia-hilang-dicuri,No Snippet
Detik,2025-02-21,Penampakan Kecelakaan Km 91 Tol Cipularang: Kertas dan Kasur Berserakan,https://news.detik.com/berita/d-7789960/penampakan-kecelakaan-km-91-tol-cipularang-kertas-dan-kasur-berserakan,No Snippet
Detik,2025-02-21,Video: Momen Rombongan Kepala Daerah Peserta Retret saat Tiba di Akmil Magelang,https://20.detik.com/detikupdate/20250221-250221129/video-momen-rombongan-kepala-daerah-peserta-retret-saat-tiba-di-akmil-magelang,No Snippet
Detik,2025-02-21,Video Said Abdullah Tiba di Rumah Megawati: Mau Lapor Ketua Umum,https://20.detik.com/detikupdate/20250221-250221130/video-said-abdullah-tiba-di-rumah-megawati-mau-lapor-ketua-umum,No Snippet
Detik,2025-02-21,"Sopir Truk Kecelakaan di Tol Cipularang Luka-luka, Dibawa ke RS",https://news.detik.com/berita/d-7789955/sopir-truk-kecelakaan-di-tol-cipularang-luka-luka-dibawa-ke-rs,No Snippet
Detik,2025-02-22,"Ribut di Toko Miras Jakut Berujung WN Turki Terluka, 4 Pemuda Ditangkap",https://news.detik.com/berita/d-7791192/ribut-di-toko-miras-jakut-berujung-wn-turki-terluka-4-pemuda-ditangkap,No Snippet
Detik,2025-02-22,Pria Bikin Onar di Angkot Bogor Dipicu Ucapan 'Kunaon Sia',https://news.detik.com/berita/d-7791182/pria-bikin-onar-di-angkot-bogor-dipicu-ucapan-kunaon-sia,No Snippet
Detik,2025-02-22,Strategi Polda Metro Cegah Narkoba di Kampung Ambon Lewat Pendekatan Rohani,https://news.detik.com/berita/d-7791177/strategi-polda-metro-cegah-narkoba-di-kampung-ambon-lewat-pendekatan-rohani,No Snippet
Detik,2025-02-22,"Mobil Tabrak Truk hingga Terbalik di Tol Jagorawi, Ada Korban Luka",https://news.detik.com/berita/d-7791172/mobil-tabrak-truk-hingga-terbalik-di-tol-jagorawi-ada-korban-luka,No Snippet
Detik,2025-02-22,Video: Pengamat Nilai Megawati Tunda Kader Ikut Retret Timbulkan Kegelisahan Politik,https://20.detik.com/detikjabar/20250222-250222089/video-pengamat-nilai-megawati-tunda-kader-ikut-retret-timbulkan-kegelisahan-politik,No Snippet
Detik,2025-02-22,Larangan Main Setahun Bagi Pebasket SMP yang Viral Pukul Lawan,https://news.detik.com/berita/d-7791158/larangan-main-setahun-bagi-pebasket-smp-yang-viral-pukul-lawan,No Snippet
Detik,2025-02-22,6 Personel Ditressiber Polda Jateng Masih Diperiksa Propam Polri Terkait Sukatani,https://news.detik.com/berita/d-7791155/6-personel-ditressiber-polda-jateng-masih-diperiksa-propam-polri-terkait-sukatani,No Snippet
Detik,2025-02-22,Pemkot Pastikan Bakal Kembangkan Potensi Pariwisata di Kota Semarang,https://news.detik.com/berita/d-7791145/pemkot-pastikan-bakal-kembangkan-potensi-pariwisata-di-kota-semarang,No Snippet
Detik,2025-02-22,Kabar 47 Kepala Daerah yang Tetap Dinanti di Lembah Tidar,https://news.detik.com/berita/d-7791143/kabar-47-kepala-daerah-yang-tetap-dinanti-di-lembah-tidar,No Snippet
Detik,2025-02-22,Video Masinton: Tak Ikut Retret Tak Ada Rugi Apa Pun,https://20.detik.com/detikupdate/20250222-250222088/video-masinton-tak-ikut-retret-tak-ada-rugi-apa-pun,No Snippet
Detik,2025-02-22,Fadli Zon Sebut 'Semesta Arkiv' Jadi Semangat Baru Kreativitas Tanpa Batas,https://news.detik.com/berita/d-7791109/fadli-zon-sebut-semesta-arkiv-jadi-semangat-baru-kreativitas-tanpa-batas,No Snippet
Detik,2025-02-22,Gempa M 5 Guncang Merauke Papua,https://news.detik.com/berita/d-7791100/gempa-m-5-guncang-merauke-papua,No Snippet
Detik,2025-02-22,"Eddy Soeparno Tamat Doktor di UI, Raih Gelar Cumlaude dalam 3,5 Tahun",https://news.detik.com/berita/d-7791099/eddy-soeparno-tamat-doktor-di-ui-raih-gelar-cumlaude-dalam-3-5-tahun,No Snippet
Detik,2025-02-22,Trump Mau Elon Musk Lebih Agresif Potong Anggaran Federal,https://news.detik.com/internasional/d-7791085/trump-mau-elon-musk-lebih-agresif-potong-anggaran-federal,No Snippet
Detik,2025-02-22,Nusron Wahid Pastikan:Pencabutan SHGB Berjalan Sesuai Aturan,https://news.detik.com/berita/d-7791070/nusron-wahid-pastikan-pencabutan-shgb-berjalan-sesuai-aturan,No Snippet
Detik,2025-02-22,Saat Jenderal Top AS Dipecat dan Diumumkan Trump Lewat Medsos,https://news.detik.com/internasional/d-7791068/saat-jenderal-top-as-dipecat-dan-diumumkan-trump-lewat-medsos,No Snippet
Detik,2025-02-22,Snapshots,https://news.detik.com/foto-news/d-7790838/obelisk-buenos-aires-tampilkan-potret-paus-sebagai-dukungan-kesembuhan,No Snippet
Detik,2025-02-22,"Ditangkap, Ini Tampang Pria Onar Bikin Penumpang Angkot Bogor Histeris",https://news.detik.com/berita/d-7791061/ditangkap-ini-tampang-pria-onar-bikin-penumpang-angkot-bogor-histeris,No Snippet
Detik,2025-02-22,AS Klaim Bunuh 1 Anggota Senior Kelompok Afiliasi Al-Qaeda di Suriah,https://news.detik.com/berita/d-7791059/as-klaim-bunuh-1-anggota-senior-kelompok-afiliasi-al-qaeda-di-suriah,No Snippet
Detik,2025-02-22,Video: Pramono Jadi Jembatan PDIP-Pemerintah Terkait Absennya Kader di Retret,https://20.detik.com/detikupdate/20250222-250222084/video-pramono-jadi-jembatan-pdip-pemerintah-terkait-absennya-kader-di-retret,No Snippet
Detik,2025-02-23,"Video AHY: 10 Tahun di Luar Pemerintahan, Sering Kali Kita Dikucilkan",https://20.detik.com/detikupdate/20250223-250223109/video-ahy-10-tahun-di-luar-pemerintahan-sering-kali-kita-dikucilkan,No Snippet
Detik,2025-02-23,"Didukung Kader, AHY Percaya Diri Kembali Jadi Ketum Partai Demokrat",https://news.detik.com/berita/d-7792252/didukung-kader-ahy-percaya-diri-kembali-jadi-ketum-partai-demokrat,No Snippet
Detik,2025-02-23,"Video Kelakar AHY: Pelajaran dari Pemilu 2024, Jangan Sembarangan Kasih Nilai",https://20.detik.com/detikupdate/20250223-250223108/video-kelakar-ahy-pelajaran-dari-pemilu-2024-jangan-sembarangan-kasih-nilai,No Snippet
Detik,2025-02-23,Video: AHY Buka Bimbingan Teknis Demokrat Jelang Kongres VI,https://20.detik.com/detikupdate/20250223-250223107/video-ahy-buka-bimbingan-teknis-demokrat-jelang-kongres-vi,No Snippet
Detik,2025-02-23,"Video: SBY Bicara soal Pilpres 2014: Saya Netral, Tak Cawe-cawe",https://20.detik.com/detikupdate/20250223-250223105/video-sby-bicara-soal-pilpres-2014-saya-netral-tak-cawe-cawe,No Snippet
Detik,2025-02-23,Video: Elite PDIP Tinggalkan Kediaman Megawati Malam Ini,https://20.detik.com/detikupdate/20250223-250223106/video-elite-pdip-tinggalkan-kediaman-megawati-malam-ini,No Snippet
Detik,2025-02-23,"AHY Bicara Demokrat 10 Tahun Oposisi: Sering Dikucilkan, Seperti Musuh Bersama",https://news.detik.com/berita/d-7792238/ahy-bicara-demokrat-10-tahun-oposisi-sering-dikucilkan-seperti-musuh-bersama,No Snippet
Detik,2025-02-23,"SBY Minta Kader Demokrat Konsisten Dukung Prabowo, tapi Tetap Kritis",https://news.detik.com/berita/d-7792220/sby-minta-kader-demokrat-konsisten-dukung-prabowo-tapi-tetap-kritis,No Snippet
Detik,2025-02-23,Begal Pembacok Driver Ojol di Cikarang Ditangkap,https://news.detik.com/berita/d-7792210/begal-pembacok-driver-ojol-di-cikarang-ditangkap,No Snippet
Detik,2025-02-23,Kabar Kesehatan Paus Fransiskus yang Jalani Perawatan Pneumonia,https://news.detik.com/internasional/d-7792206/kabar-kesehatan-paus-fransiskus-yang-jalani-perawatan-pneumonia,No Snippet
Detik,2025-02-23,Elite PDIP Sudah Tinggalkan Rumah Megawati Malam Ini,https://news.detik.com/berita/d-7792195/elite-pdip-sudah-tinggalkan-rumah-megawati-malam-ini,No Snippet
Detik,2025-02-23,PKB: Pejabat Dahulukan Kelompok di Atas Negara Salahi Sumpah Jabatan,https://news.detik.com/berita/d-7792182/pkb-pejabat-dahulukan-kelompok-di-atas-negara-salahi-sumpah-jabatan,No Snippet
Detik,2025-02-23,"Muncul Isu Penangguhan Penahanan Hasto Ditukar Retret, Pengacara: Bukan Bahasan Kami",https://news.detik.com/berita/d-7792176/muncul-isu-penangguhan-penahanan-hasto-ditukar-retret-pengacara-bukan-bahasan-kami,No Snippet
Detik,2025-02-23,Cerita Mereka yang Cek Kesehatan Gratis,https://news.detik.com/x/detail/intermeso/20250223/Cerita-Mereka-yang-Cek-Kesehatan-Gratis/,No Snippet
Detik,2025-02-23,Mayjen Novi Helmy Kini Jabat Danjen Akademi TNI,https://news.detik.com/berita/d-7792157/mayjen-novi-helmy-kini-jabat-danjen-akademi-tni,No Snippet
Detik,2025-02-23,Video: Cerita SBY Minta Jokowi-Prabowo Kendalikan Pendukung Saat Pilpres 2014,https://20.detik.com/detikupdate/20250223-250223100/video-cerita-sby-minta-jokowi-prabowo-kendalikan-pendukung-saat-pilpres-2014,No Snippet
Detik,2025-02-23,Elite PDIP Makin Ramai ke Rumah Megawati: Basarah hingga Yasonna,https://news.detik.com/berita/d-7792136/elite-pdip-makin-ramai-ke-rumah-megawati-basarah-hingga-yasonna,No Snippet
Detik,2025-02-23,"Video SBY ke Kader Demokrat: Negara Dulu Baru Partai, Jangan Dibalik",https://20.detik.com/detikupdate/20250223-250223097/video-sby-ke-kader-demokrat-negara-dulu-baru-partai-jangan-dibalik,No Snippet
Detik,2025-02-23,Video: SBY Terima Jabatan Ketua Majelis Tinggi Partai Demokrat 2025-2030,https://20.detik.com/detikupdate/20250223-250223096/video-sby-terima-jabatan-ketua-majelis-tinggi-partai-demokrat-2025-2030,No Snippet
Detik,2025-02-23,Pramono Anung Mendarat di YIA tapi Belum Muncul Retret Kepala Daerah,https://news.detik.com/berita/d-7792112/pramono-anung-mendarat-di-yia-tapi-belum-muncul-retret-kepala-daerah,No Snippet
Detik,2025-02-24,MK Diskualifikasi Trisal Tahir di Pilkada Palopo Gegara Ijazah Palsu,https://news.detik.com/pilkada/d-7794030/mk-diskualifikasi-trisal-tahir-di-pilkada-palopo-gegara-ijazah-palsu,No Snippet
Detik,2025-02-24,Wamenko Polkam Bakal Evaluasi Prajurit TNI Aktif di Jabatan Sipil,https://news.detik.com/berita/d-7794020/wamenko-polkam-bakal-evaluasi-prajurit-tni-aktif-di-jabatan-sipil,No Snippet
Detik,2025-02-24,Dubes Zuhairi: Kaum Muda Jembatan Diplomasi Indonesia di Tunisia,https://news.detik.com/berita/d-7794019/dubes-zuhairi-kaum-muda-jembatan-diplomasi-indonesia-di-tunisia,No Snippet
Detik,2025-02-24,"Kejagung Tetapkan 7 Tersangka Korupsi Tata Kelola Minyak, Langsung Ditahan",https://news.detik.com/berita/d-7794014/kejagung-tetapkan-7-tersangka-korupsi-tata-kelola-minyak-langsung-ditahan,No Snippet
Detik,2025-02-24,Bareskrim Ungkap Alasan Tahan Kades Kohod Cs di Kasus Pagar Laut Tangerang,https://news.detik.com/berita/d-7794013/bareskrim-ungkap-alasan-tahan-kades-kohod-cs-di-kasus-pagar-laut-tangerang,No Snippet
Detik,2025-02-24,Wamenko Polkam Bicara Janji Lapangan Kerja soal Ramai #KaburAjaDulu,https://news.detik.com/berita/d-7794010/wamenko-polkam-bicara-janji-lapangan-kerja-soal-ramai-kaburajadulu,No Snippet
Detik,2025-02-24,Video MK Diskualifikasi Cabup Gorontalo Utara: Masih Berstatus Terpidana,https://20.detik.com/detikupdate/20250224-250224143/video-mk-diskualifikasi-cabup-gorontalo-utara-masih-berstatus-terpidana,No Snippet
Detik,2025-02-24,Polri Prediksi Puncak Arus Mudik Lebaran 2025 di 28-30 Maret,https://news.detik.com/berita/d-7793999/polri-prediksi-puncak-arus-mudik-lebaran-2025-di-28-30-maret,No Snippet
